"locationID","latitude","longitude","waterBody","projectCode"
4307,40.81470323,-115.8061406,"Unnamed Ditch","NRSA"
4308,36.6417447,-114.5318165,"Muddy River","NRSA"
4309,38.85858259,-115.6673318,"Duckwater Creek","NRSA"
4310,40.91002543,-117.9097195,"Humboldt River","NRSA"
4311,40.68600234,-116.7624855,"Rock Creek","NRSA"
4312,41.87729618,-115.6285161,"Bruneau River","NRSA"
4313,41.9957489,-117.7707249,"McDermitt Creek","NRSA"
4317,38.8505517,-116.6048621,"Unknown","NRSA"
4315,39.08215943,-119.7573042,"Carson River","NRSA"
4318,40.41024065,-118.3154415,"Humboldt River","NRSA"
4319,40.64965565,-116.7790317,"Humboldt River","NRSA"
4320,41.95776506,-115.863833,"Salmon","NRSA"
4321,41.27385024,-118.4605996,"Trout Creek","NRSA"
4322,39.20075374,-119.6299202,"Carson River","NRSA"
4323,41.13161753,-115.4997593,"North Fork Humboldt River","NRSA"
4324,40.78824389,-117.0442313,"Humboldt River","NRSA"
4316,41.32039998,-115.657142,"North Fork Humbolt","NRSA"
4314,41.77125165,-117.3829874,"Little Humboldt Creek","NRSA"
4325,41.00564814,-117.3393351,"Humboldt River","NRSA"
4326,40.394948,-116.1206756,"Pine Creek","NRSA"
4327,38.78147873,-117.3401678,"Reese River","NRSA"
4328,40.69720892,-118.1006986,"Humboldt River","NRSA"
4419,43.64952824,-124.0956116,"Wind Creek","NRSA"
4420,45.36811658,-119.446251,"Hinton Creek","NRSA"
4422,44.62318544,-119.6383494,"Johnny Creek","NRSA"
4423,44.89842988,-117.4241613,"Sawmill Creek","NRSA"
4424,43.87510264,-123.5025807,"Siuslaw River","NRSA"
4425,45.11449914,-116.8564475,"Dry Creek","NRSA"
4426,45.30045298,-123.4774717,"Tributary to Nestucca River","NRSA"
4427,43.09695281,-122.4115116,"Fish Creek","NRSA"
4431,43.61498688,-122.7664621,"Tributary to Sharps Creek","NRSA"
4433,42.07214556,-124.0083463,"Tributary to North Fork Smith River","NRSA"
4434,43.1011809,-122.8297464,"West Creek","NRSA"
4432,44.90149003,-118.4770479,"North Fork John Day","NRSA"
4435,44.85146182,-118.1429123,"North Fork Rock Creek","NRSA"
4441,45.19312941,-118.704127,"Bowman Creek","NRSA"
3708,37.36588354,-108.5932791,"Hartman Draw","NRSA"
3709,39.73087609,-108.6747246,"East Douglas Creek","NRSA"
3711,39.6430304,-107.7110185,"East Douglas Creek","NRSA"
3713,39.34428,-104.9728388,"Plum Creek","NRSA"
3714,39.2413809,-104.9580488,"West Plum Creek","NRSA"
3715,37.79720049,-103.3774933,"Purgatoire River","NRSA"
3716,39.89246561,-105.0565383,"Big Dry Creek","NRSA"
3718,40.97146712,-107.0196069,"Middle Fork Little Snake River","NRSA"
3719,39.38895974,-104.8672149,"East Plum Creek","NRSA"
3720,38.06505925,-102.3363777,"Wolf Creek","NRSA"
3721,39.98812383,-108.7779574,"Douglas Creek","NRSA"
3723,39.36936448,-106.4524344,"Homestake Creek","NRSA"
3726,40.15970307,-105.1184267,"St. Vrain Creek","NRSA"
3730,39.07659754,-106.0063979,"South Fork South Platte River","NRSA"
3739,37.06135096,-105.982904,"Rio San Antonio","NRSA"
3740,39.63865573,-102.1136539,"South Fork Republican River","NRSA"
3745,38.60455418,-106.4649269,"Middle Quartz Creek","NRSA"
3871,37.52548104,-89.18786253,"Unnamed Waterbody","NRSA"
4783,43.94606478,-72.71105066,"Third Branch White River","NRSA"
4784,44.8061487,-72.13634495,"Willoughby River","NRSA"
4785,44.21421333,-72.96547209,"Huntington River","NRSA"
4786,43.90350564,-72.8253244,"White River","NRSA"
4787,43.04998903,-72.72147128,"Fairbrook Tributary","NRSA"
4680,30.28718756,-98.89560053,"Barons Creek","NRSA"
4681,32.28043629,-97.97061693,"Richardson Creek","NRSA"
4685,30.5975647,-98.06989927,"Cow Creek","NRSA"
4686,33.06838281,-94.46843757,"Flat Creek","NRSA"
4691,31.54151415,-97.41663635,"Middle Bosque River","NRSA"
4694,30.87365616,-97.62101278,"Salado Creek","NRSA"
4698,32.46103578,-94.70198008,"Unnamed","NRSA"
3886,39.41488769,-86.0084241,"Youngs Creek","NRSA"
3887,40.07580709,-84.84430651,"Greenville Creek","NRSA"
3888,41.09378365,-85.80106993,"Tributary to Plunge Creek","NRSA"
3889,40.76092777,-84.98838699,"Unnamed Stream","NRSA"
3892,38.35094769,-86.61831604,"Fleming Creek","NRSA"
3895,40.54494518,-84.92548748,"Limberlost Creek","NRSA"
3893,38.71122902,-87.17757112,"Prairie Creek","NRSA"
3897,39.6101024,-84.95963267,"Unnamed Creek","NRSA"
3898,41.60258314,-86.11116261,"Rogers Ditch","NRSA"
3814,42.97978705,-91.67293625,"Bell Creek","NRSA"
3816,40.82880459,-95.20484547,"West Tarkio Creek","NRSA"
3817,42.9935657,-95.07848105,"Montgomery Creek","NRSA"
3819,42.7025234,-91.92311051,"Unnamed","NRSA"
3820,42.76793004,-92.3558993,"Quarter Section Run","NRSA"
3822,40.67346652,-95.31217703,"West Tarkio Creek","NRSA"
3823,43.13852294,-91.60842526,"Yellow River","NRSA"
3824,42.21851513,-92.74238821,"Little Wolf Creek","NRSA"
3826,40.87133759,-94.91030404,"East Nodaway River","NRSA"
3827,42.56080476,-90.94028977,"Middle Fork Little Maquoketa River","NRSA"
3828,40.87373291,-95.597704,"Unnamed Creek","NRSA"
3829,41.37959378,-94.89794017,"Eller Branch","NRSA"
3830,41.85046039,-94.0261349,"Beaver Creek","NRSA"
3832,42.40438954,-95.87348016,"Unnamed Creek","NRSA"
3834,43.35914965,-93.86842916,"Little Buffalo Creek","NRSA"
3836,42.19419472,-91.39223307,"Unnamed Creek","NRSA"
3837,42.80455827,-91.53054161,"Volga River","NRSA"
3838,41.587557,-94.39743921,"Beaver Creek","NRSA"
3840,41.21823045,-93.86450662,"Hay Branch","NRSA"
3842,42.61752156,-91.28994821,"Elk Creek","NRSA"
3843,40.68790173,-93.96833011,"South Elk Creek","NRSA"
4498,39.01349127,-85.50106931,"Otter Creek","NRSA"
4499,39.83419007,-86.68450208,"Big Walnut Creek","NRSA"
4512,44.59081994,-85.07814424,"North Branch Manistee River","NRSA"
4513,44.61247157,-84.45743108,"Au Sable River","NRSA"
4511,44.84533027,-84.83292083,"Manistee River","NRSA"
4033,43.71939974,-95.04621986,"Des Moines River","NRSA"
4034,45.12479458,-93.99623578,"North Fork Crow River","NRSA"
4035,43.76481527,-94.0407091,"Rice Creek","NRSA"
4037,44.85127077,-93.98283292,"South Fork Crow River","NRSA"
4038,45.19240062,-94.28959125,"North Fork Crow River","NRSA"
4039,44.04150615,-92.33873681,"Silver Creek","NRSA"
3608,33.88132106,-93.49051167,"Tribble Creek","NRSA"
3614,35.76862941,-93.1659807,"Mill Creek","NRSA"
3606,34.98609295,-93.60350937,"Dutch Creek","NRSA"
3604,34.50655745,-94.18862207,"Carter Creek","NRSA"
3607,34.42724497,-92.38033902,"Railroad Branch","NRSA"
3776,30.51884624,-87.29779287,"Eight Mile Creek","NRSA"
3777,30.84547115,-86.46667052,"Unknown","NRSA"
3778,30.29491629,-85.29384067,"Pole Branch Creek","NRSA"
3779,30.18840677,-83.60818538,"Rocky Creek","NRSA"
3791,34.24605238,-84.68608632,"Stamp Creek","NRSA"
3793,34.52674768,-84.09111904,"Hurricane Creek","NRSA"
3796,34.06954656,-84.53634847,"Noonday Creek","NRSA"
3797,33.92673274,-85.05046408,"Happy Hollow Creek","NRSA"
3841,42.913511,-94.05752706,"Prairie Creek","NRSA"
3969,38.44066919,-76.69705831,"Persimmon Creek","NRSA"
3970,38.82802711,-76.98111233,"Tributary to Barnaby Run","NRSA"
3972,39.6484796,-77.18088663,"Tributary to Piney Creek","NRSA"
3974,39.59669875,-79.08394335,"Savage River","NRSA"
3971,39.64269107,-78.4987201,"White Sulfur Run","NRSA"
3973,38.27006247,-75.27663014,"Massey Branch","NRSA"
4088,46.93088969,-110.8698447,"Tributary to Tenderfoot Creek","NRSA"
4089,45.14160685,-109.039941,"Bear Creek near Belfry","NRSA"
4091,45.90723297,-113.4809371,"Pintler Creek","NRSA"
4093,46.68544062,-114.5589588,"West Fork Lolo Creek","NRSA"
4094,46.25086868,-109.769586,"Fish Creek","NRSA"
4098,47.08177722,-111.5943272,"Squaw Creek","NRSA"
4102,48.00504903,-116.0016672,"West Fork Elk Creek","NRSA"
4103,45.83768591,-110.045797,"Little Timber Creek","NRSA"
4104,46.56603822,-107.9657348,"Musselshell River","NRSA"
4105,46.16676666,-110.5490957,"Shields River","NRSA"
4111,47.0151948,-108.1650054,"Box Elder Creek","NRSA"
4114,45.53162435,-112.1075066,"Noble Fork","NRSA"
4117,46.15890312,-112.9050686,"Lost Creek","NRSA"
4118,46.5855868,-111.2657088,"Mule Creek","NRSA"
4121,45.03420574,-107.5853158,"Little Bighorn River","NRSA"
4124,47.11536955,-111.3767773,"Unnamed","NRSA"
4097,45.91293536,-108.4087977,"Twelve Mile Creek","NRSA"
4106,44.97626082,-112.9965913,"Medicine Lodge Creek","NRSA"
4108,47.83706182,-114.7376506,"Bassoo Creek","NRSA"
4109,46.45774768,-110.3713081,"South Fork Musselshell River","NRSA"
4113,46.11059188,-106.4503921,"Rosebud Creek","NRSA"
4090,47.49900796,-110.7164261,"Highwood Creek","NRSA"
4263,40.81493935,-75.04027188,"Pophandusing Brook","NRSA"
4264,41.04211949,-74.04730262,"Mill Brook","NRSA"
4265,41.11045859,-74.84292471,"Unknown","NRSA"
4267,41.09547258,-74.1483308,"Masonicus Brook","NRSA"
4268,40.62461827,-74.47443725,"Unnamed","NRSA"
3964,42.09049853,-71.29759953,"Stop River","NRSA"
4330,44.58850577,-74.80835367,"Barton Brook","NRSA"
4331,42.96006993,-75.78860842,"Munger Brook","NRSA"
4332,44.73815363,-73.47659672,"Kennon Brook","NRSA"
4333,42.60527812,-73.47988246,"Tackawasick Creek","NRSA"
4336,44.31879193,-74.52344171,"Jordan River","NRSA"
4337,42.50112044,-74.43890932,"Cole Brook","NRSA"
4338,41.56286652,-73.84559791,"Sprout Creek","NRSA"
4339,42.93689353,-76.61918112,"Unnamed","NRSA"
4340,43.00710742,-76.68105171,"Unknown","NRSA"
4341,44.86450288,-74.12799793,"Little Trout River","NRSA"
4342,43.53157897,-74.55172988,"Unnamed","NRSA"
4346,42.90824199,-75.47830277,"Unnamed","NRSA"
4347,43.01566804,-76.85463864,"Unnamed","NRSA"
4349,42.74126609,-76.47440336,"Unnamed","NRSA"
3757,41.63414725,-72.74883502,"Mattabessett River","NRSA"
3983,45.94507318,-69.84798955,"Logan Brook","NRSA"
3984,47.16990604,-68.90735581,"Petite Brook","NRSA"
3985,43.43990417,-70.55629768,"Kennebunk River","NRSA"
3986,44.89177673,-70.38442132,"Orbeton Stream","NRSA"
3987,45.88455729,-67.86175972,"Greenleaf Brook","NRSA"
3988,45.69043623,-70.0993017,"Churchill Stream","NRSA"
3989,46.43544151,-69.43808234,"Snare Brook","NRSA"
3990,46.63770296,-67.79620541,"Tributary to St. John River","NRSA"
3991,47.11115563,-69.01443914,"Aegan Brook","NRSA"
3992,44.9834071,-69.55645391,"Higgins Brook","NRSA"
3993,46.97555966,-69.37837946,"Unnamed Creek","NRSA"
4596,43.6967828,-102.1639264,"White River","NRSA"
4597,43.41349596,-98.87786433,"Platte Creek","NRSA"
4599,43.52786911,-101.7975957,"Bear in the Lodge Creek","NRSA"
4600,45.7710672,-101.2769944,"White Shirt Creek","NRSA"
4602,43.2870233,-102.8174619,"White River","NRSA"
4605,45.68732336,-101.8394667,"Grand River","NRSA"
4609,43.82175326,-99.45185123,"Big Creek near Oacoma SD","NRSA"
4610,44.28504443,-103.7937273,"Whitewood Creek","NRSA"
4611,45.50981053,-101.0847823,"Tributary to High Bank Creek","NRSA"
4613,43.78581882,-103.0622408,"Battle Creek","NRSA"
4615,45.72849972,-101.9843776,"Grand River","NRSA"
4616,45.00143744,-98.63765863,"South Fork Snake Creek","NRSA"
4624,45.76411077,-100.6831275,"Oak Creek near Mahto  SD","NRSA"
4612,45.65635515,-100.85083,"Grand River near Little Eagle SD","NRSA"
4608,43.38208938,-102.3896031,"Porcupine Creek near Sharps Corner","NRSA"
4627,45.62072484,-102.3781605,"South Fork Grand River","NRSA"
4626,44.15643022,-103.2286962,"Boxelder Creek","NRSA"
4628,43.6071459,-102.9969674,"Cheyenne River","NRSA"
4629,45.35231501,-96.70890655,"North Fork Whetstone River","NRSA"
4632,44.39508619,-102.8050839,"Elm Creek near New Underwood","NRSA"
4633,43.64222528,-101.8385385,"Bear in the Lodge Creek","NRSA"
4636,43.48729998,-102.4814225,"Porcupine Creek","NRSA"
4639,44.5204035,-101.9940786,"Cheyenne River","NRSA"
4643,45.56322755,-101.5487176,"Cottonwood Creek","NRSA"
4638,43.91601196,-99.81948746,"Medicine Creek","NRSA"
4635,44.04587612,-99.15812818,"Elm Creek near Gann Valley","NRSA"
3677,38.67542306,-121.4471954,"Dry Creek","NRSA"
3679,38.73207634,-119.929254,"West Fork Carson River","NRSA"
3680,34.74768352,-120.0540091,"Alamo Pintado","NRSA"
3683,42.00285652,-122.764264,"Grouse Creek","NRSA"
3684,38.31081734,-119.3439232,"Long Valley Creek","NRSA"
3685,34.55732876,-119.2497054,"Sespe Creek","NRSA"
3686,41.09035702,-124.0858495,"M-Line Creek","NRSA"
3688,37.32877981,-121.6748984,"Smith Creek","NRSA"
3689,36.96370514,-119.2314146,"Big Creek","NRSA"
3695,39.90521376,-121.0465597,"Little Schneider Creek","NRSA"
4179,46.4179424,-103.5123702,"Deep Creek","NRSA"
4165,48.92108636,-98.07484771,"Pembina River","NRSA"
4541,48.83914242,-98.00571028,"Little South Pembina River","NRSA"
4542,48.82919437,-100.0674,"Willow Creek","NRSA"
4539,46.8942303,-103.5408473,"Little Missouri River","NRSA"
4538,46.25350832,-103.9119487,"Little Missouri River","NRSA"
4540,46.77388383,-102.4274817,"Heart Creek","NRSA"
4159,46.38958696,-100.8727989,"Cannonball River","NRSA"
4161,48.06337856,-100.9209377,"Souris River","NRSA"
4162,47.45974483,-96.87661905,"Goose River","NRSA"
4163,46.58915632,-101.733273,"Heart River","NRSA"
4164,46.90918389,-103.5472657,"Little Missouri River","NRSA"
4166,47.30457885,-102.1929032,"Spring Creek","NRSA"
4168,46.03088497,-101.6170808,"Cedar Creek","NRSA"
4169,46.47800388,-102.2405319,"Thirtymile Creek","NRSA"
4170,46.99020188,-102.8888491,"Green River","NRSA"
4172,47.25584742,-101.8083965,"Spring Creek","NRSA"
4181,46.76207893,-97.19333858,"Maple River","NRSA"
4175,47.12957903,-102.2341885,"Knife River","NRSA"
4182,46.53464017,-100.4417819,"Badger Creek","NRSA"
4183,47.04645893,-101.1047038,"Square Butte Creek","NRSA"
4184,45.95828509,-103.1202439,"North Fork Grand River","NRSA"
4185,46.05454691,-102.0750985,"Cedar Creek","NRSA"
4187,48.11971126,-97.17403442,"Turtle River","NRSA"
4188,46.77582075,-101.1706339,"Heart River","NRSA"
4180,46.79972003,-101.1068409,"Sweetbriar Creek","NRSA"
4176,47.16033766,-102.0420806,"Knife River","NRSA"
4178,46.22148997,-101.5025463,"Cannonball River","NRSA"
4191,46.74676239,-100.7427914,"Apple Creek","NRSA"
4193,46.32399426,-101.8133071,"Cannonball River","NRSA"
4196,46.74136434,-101.4838374,"Hailstone Creek","NRSA"
4197,46.92584336,-103.5406523,"Little Missouri River","NRSA"
4199,46.27686832,-101.0279655,"Cannonball River","NRSA"
4222,42.09737111,-101.1664848,"Middle Loup River","NRSA"
4233,41.54084738,-102.716022,"North Platte River","NRSA"
4211,42.62211054,-103.7163788,"White River","NRSA"
4215,41.1442113,-101.212254,"South Platte River","NRSA"
4216,42.80279544,-100.5568093,"Schlagol Creek","NRSA"
4217,42.44906515,-102.9989592,"Niobrara River","NRSA"
4218,40.24541171,-99.70082637,"Republican River","NRSA"
4221,41.25373201,-103.6113821,"Lodgepole Creek","NRSA"
4227,40.62492341,-100.5745606,"Brushy Creek","NRSA"
4224,42.94804468,-99.44766538,"Leya Paha River","NRSA"
4226,42.43358648,-103.6993125,"Niobrara River","NRSA"
4229,40.23519944,-100.3104841,"Republican River","NRSA"
4234,42.89817333,-100.4853865,"Minnachaduza Creek","NRSA"
4238,42.71543719,-102.0301786,"Niobrara River","NRSA"
4244,42.79716483,-100.045521,"Middle Creek East","NRSA"
4246,40.90225697,-96.60625678,"Unnamed","NRSA"
4270,35.97105437,-106.604984,"San Antonio Creek","NRSA"
4271,36.59767554,-106.5008687,"Rio Nutrias","NRSA"
4272,36.43580292,-105.2366118,"Saladon Creek","NRSA"
4275,36.11060373,-105.7319397,"Rio De Las Trampas","NRSA"
4276,35.37707235,-104.5055536,"Conchas River","NRSA"
4277,32.36054883,-104.1851762,"Unknown","NRSA"
4280,35.24331258,-104.910899,"Gallinas River","NRSA"
4287,36.7888588,-106.240472,"Unnamed","NRSA"
4288,36.79741478,-104.8782854,"Vermejo River","NRSA"
4289,35.77146238,-105.00735,"Sapello River","NRSA"
4290,36.78331081,-108.1187441,"Unnamed","NRSA"
4549,35.95104591,-103.6973874,"Ute Creek","NRSA"
4550,36.22155067,-103.850683,"Ute Creek","NRSA"
4551,36.58843762,-103.314843,"Seneca Creek","NRSA"
4553,36.17931198,-105.8292194,"Embudo Creek","NRSA"
4554,32.7498344,-105.9116856,"Dog Canyon","NRSA"
4555,36.93108889,-105.7356703,"Rio Grande","NRSA"
4557,35.32355617,-103.9810699,"Canadian River","NRSA"
4495,38.59037209,-88.74802624,"Skillet Fork","NRSA"
4496,40.6577934,-90.23153226,"Coal Creek","NRSA"
4497,37.51602934,-89.38047036,"Hutchins Creek","NRSA"
3905,37.82360405,-97.46278768,"Arkansas River","NRSA"
3911,39.89780307,-98.15767917,"White Rock Creek","NRSA"
3912,39.49522605,-97.2319021,"Republican River","NRSA"
4494,37.50634045,-88.53683713,"Lusk Creek","NRSA"
3921,39.28796786,-97.41126277,"Unnamed","NRSA"
3923,37.85231964,-97.94179319,"North Fork Ninnescah River","NRSA"
3924,39.55416589,-99.74415093,"Bow Creek","NRSA"
4874,41.65278617,-106.3134826,"Wagonhound Creek","NRSA"
4877,42.10979814,-104.6280471,"Deer Creek","NRSA"
4879,44.73307352,-106.1027321,"Powder River","NRSA"
4880,41.01544067,-108.8274098,"Canyon Creek","NRSA"
4881,41.59625207,-109.1487612,"Bitter Creek","NRSA"
4884,44.62541989,-105.3017111,"Little Powder River","NRSA"
4886,43.34956512,-104.2956885,"Lance Creek","NRSA"
4887,41.38215014,-107.2276043,"Fish Creek","NRSA"
4888,43.29503619,-104.834503,"Cow Creek","NRSA"
4889,44.69584102,-106.338258,"Clear Creek","NRSA"
4890,43.96560817,-106.1714277,"Powder River","NRSA"
4892,44.38685019,-104.6773141,"Inyan Kara Creek","NRSA"
4896,44.80190718,-106.1480005,"Clear Creek","NRSA"
4893,42.11493928,-104.9851884,"Laramie River","NRSA"
4895,43.53070043,-104.1010111,"Beaver Creek","NRSA"
4897,41.03269786,-105.6756102,"Lone Tree Creek","NRSA"
4899,42.13291291,-106.0714873,"Little Medicine Bow River","NRSA"
4902,43.51662703,-104.8413716,"Cheyenne River","NRSA"
4903,43.49247586,-106.6606342,"Willow Creek","NRSA"
4715,41.27422296,-112.1538854,"Little Weber River","NRSA"
4716,37.55193806,-113.4090686,"Little Pinto Creek","NRSA"
4718,38.18237181,-111.1541118,"Pleasant Creek","NRSA"
4719,38.33325837,-112.185427,"Sevier River","NRSA"
4720,40.89493585,-110.423116,"East Fork Smiths Fork","NRSA"
4721,37.31864862,-113.7168672,"Santa Clara River","NRSA"
4722,39.3616375,-111.043714,"Huntington Creek","NRSA"
4723,41.79782893,-113.7101606,"South Fork Junction Creek","NRSA"
4724,37.95368314,-112.0634114,"Cottonwood Creek","NRSA"
4725,40.66222979,-111.1798649,"Slate Creek","NRSA"
4729,37.74306236,-112.0985939,"East Fork Sevier River","NRSA"
4730,39.3065305,-110.4051738,"Price River","NRSA"
4732,41.62460181,-111.7298982,"Blacksmith Fork","NRSA"
4735,40.864464,-110.539351,"Little East Fork East Fork Blacks Fork","NRSA"
4741,38.37090635,-110.7567233,"Fremont River","NRSA"
4742,38.18736155,-112.0946686,"East Fork Sevier River","NRSA"
4739,37.07694059,-113.5970254,"Santa Clara River","NRSA"
4744,41.79317634,-113.8369888,"Cotton Creek","NRSA"
4747,37.85231882,-111.4473474,"Calf Creek","NRSA"
4750,41.48977821,-111.2582292,"Woodruff Creek","NRSA"
4752,39.99030314,-111.0283603,"Right Fork White River","NRSA"
4375,41.45313237,-81.82335108,"Rocky River","NRSA"
4760,37.63333906,-78.90302594,"Tye River","NRSA"
4754,37.88508397,-79.15866411,"Little Mary's Creek","NRSA"
4758,37.46347082,-80.34804838,"Dicks Creek","NRSA"
4759,37.15926553,-82.16605093,"Fox Creek","NRSA"
4761,37.70786314,-77.98928727,"Tributary to Little Licking Hole","NRSA"
4765,37.31028014,-80.68118278,"Walker Creek","NRSA"
4770,37.10205212,-81.04267722,"Walker Creek","NRSA"
4772,38.04565236,-79.87784037,"Jackson River","NRSA"
4774,37.1594084,-80.85783058,"Walker Creek","NRSA"
4776,37.23958141,-79.44911471,"Bold Branch","NRSA"
4764,36.96530261,-82.05180047,"Clinch River","NRSA"
4763,38.20339415,-77.63950811,"Po River","NRSA"
4678,30.68545325,-95.20209676,"Unnamed","NRSA"
4679,33.02550094,-96.9194025,"Indian Creek","NRSA"
4688,30.95941066,-95.83093747,"Pooles Creek","NRSA"
4689,31.59065264,-98.1271693,"Cowhouse Creek","NRSA"
4699,31.53465945,-96.58774516,"Frost Creek","NRSA"
4706,30.51303846,-98.51028269,"Unnamed","NRSA"
4692,30.61815112,-94.293034,"Theuvenins Creek","NRSA"
4693,29.9104657,-95.49178123,"Unnamed","NRSA"
4695,33.75841057,-97.29398271,"South Fish Creek","NRSA"
4781,44.28115936,-72.45384929,"Winooski River","NRSA"
4782,44.78314819,-72.85897839,"Black Creek","NRSA"
4788,42.94638954,-72.87178209,"North Branch Deerfield","NRSA"
4800,47.46288389,-120.6610745,"Peshastin Creek","NRSA"
4801,46.13171242,-121.5872954,"Cascade Creek","NRSA"
4809,46.79931424,-121.0911253,"Rattlesnake Creek","NRSA"
3955,31.15240248,-92.80900394,"Big Creek","NRSA"
4442,41.86286449,-75.51340633,"Starrucca Creek","NRSA"
4445,40.86921697,-76.08339211,"Messers Run","NRSA"
4453,39.8477077,-76.13974364,"Tributary to West Branch Ontario Creek","NRSA"
4459,41.44305077,-75.66055299,"Leggetts Creek","NRSA"
4462,41.83170096,-76.33241025,"Johnson Creek","NRSA"
4463,41.37242695,-77.42404242,"Pine Creek","NRSA"
4355,40.80568231,-81.38993132,"West Branch Nimishillen Creek","NRSA"
4356,39.74752967,-82.77872819,"Little Walnut Creek","NRSA"
4357,40.06407859,-82.53392123,"Raccoon Creek","NRSA"
4359,41.51664843,-81.22317665,"Beaver Creek","NRSA"
4368,40.01635667,-83.25296601,"Big Darby Creek","NRSA"
4372,40.39459662,-82.5034368,"Koksing River","NRSA"
4371,40.51499987,-83.02566642,"Olentangy River","NRSA"
4661,36.31967155,-87.67491152,"Wells Creek","NRSA"
4658,36.37562986,-84.25585243,"Unknown Stream","NRSA"
4660,36.45872528,-82.42141579,"Unknown Stream","NRSA"
4662,36.52332745,-81.95672963,"Unknown","NRSA"
4663,35.39696378,-84.27655869,"Tellico River","NRSA"
4665,35.67241402,-87.26333295,"Duck River","NRSA"
4666,35.67847269,-84.89154319,"Laurel Ford Branch","NRSA"
4667,35.82909924,-83.48463899,"Unknown","NRSA"
4668,35.06898411,-86.96136076,"Richland Creek","NRSA"
4669,35.90159547,-87.84312679,"Buffalo River","NRSA"
4671,35.76148187,-87.49864065,"Duck River","NRSA"
4672,35.54916085,-86.95243048,"Silver Creek","NRSA"
4673,36.22266757,-82.97198856,"Lick Creek","NRSA"
4674,36.49377313,-83.61879405,"Lonesome Valley Creek","NRSA"
4872,42.873144,-109.1805961,"Gaylord Creek","NRSA"
4798,46.20886743,-121.7938865,"Quartz Creek","NRSA"
4806,47.5038301,-119.2924423,"Trail Lake Coullee","NRSA"
4051,39.14697049,-91.39218266,"Sandy Creek","NRSA"
4052,37.77833107,-91.03216734,"Cub Creek","NRSA"
4053,39.92375623,-95.06118003,"Easter Creek","NRSA"
4054,37.88951196,-93.72079998,"Brush Creek","NRSA"
4055,38.48030586,-93.61433623,"Middle Fork Tebo Creek","NRSA"
4058,39.73426795,-93.94027089,"Unnamed","NRSA"
4060,39.21987267,-91.92117078,"Skull Lick Creek","NRSA"
4061,39.20884366,-92.53459835,"Hungry Mother Creek","NRSA"
4062,39.09748535,-94.3516648,"Unknown","NRSA"
4063,37.42968171,-93.24450517,"Unnamed","NRSA"
3657,32.87100703,-109.1981321,"Gila River","NRSA"
3662,34.23975405,-112.0670972,"Agua Fria River","NRSA"
3666,32.71136818,-114.3204076,"Lower Gila River","NRSA"
3668,32.71967085,-109.0974956,"Gila River","NRSA"
3669,32.89332433,-109.7940786,"Gila River","NRSA"
3670,33.02098181,-109.2997034,"San Francisco River","NRSA"
