"SITE_ID","YEAR","VISIT_NO","TRANSECT","TRANSDIR","DATE_COL","TEAM_ID","DENSIOM","COM_FLDF" 
"WAZP99-0537",2003,1,"B","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"B","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"C","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"D","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"E","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"F","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"G","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"H","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"I","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"J","RT",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","CU",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","CL",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","CD",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","CR",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","LF",05/29/2003,"1",0," " 
"WAZP99-0537",2003,1,"K","RT",05/29/2003,"1",0," " 
"WAZP99-0539",2000,1,"B","CU",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"B","CL",05/22/2000,"1",7," " 
"WAZP99-0539",2000,1,"B","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"B","CR",05/22/2000,"1",14," " 
"WAZP99-0539",2000,1,"B","LF",05/22/2000,"1",16," " 
"WAZP99-0539",2000,1,"B","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"C","CU",05/22/2000,"1",2," " 
"WAZP99-0539",2000,1,"C","CL",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"C","CD",05/22/2000,"1",1," " 
"WAZP99-0539",2000,1,"C","CR",05/22/2000,"1",13," " 
"WAZP99-0539",2000,1,"C","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"C","RT",05/22/2000,"1",16," " 
"WAZP99-0539",2000,1,"D","CU",05/22/2000,"1",3," " 
"WAZP99-0539",2000,1,"D","CL",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"D","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"D","CR",05/22/2000,"1",15," " 
"WAZP99-0539",2000,1,"D","LF",05/22/2000,"1",10," " 
"WAZP99-0539",2000,1,"D","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"E","CU",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"E","CL",05/22/2000,"1",3," " 
"WAZP99-0539",2000,1,"E","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"E","CR",05/22/2000,"1",5," " 
"WAZP99-0539",2000,1,"E","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"E","RT",05/22/2000,"1",8," " 
"WAZP99-0539",2000,1,"F","CU",05/22/2000,"1",7," " 
"WAZP99-0539",2000,1,"F","CL",05/22/2000,"1",8," " 
"WAZP99-0539",2000,1,"F","CD",05/22/2000,"1",1," " 
"WAZP99-0539",2000,1,"F","CR",05/22/2000,"1",12," " 
"WAZP99-0539",2000,1,"F","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"F","RT",05/22/2000,"1",13," " 
"WAZP99-0539",2000,1,"G","CU",05/22/2000,"1",3," " 
"WAZP99-0539",2000,1,"G","CL",05/22/2000,"1",9," " 
"WAZP99-0539",2000,1,"G","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"G","CR",05/22/2000,"1",16," " 
"WAZP99-0539",2000,1,"G","LF",05/22/2000,"1",4," " 
"WAZP99-0539",2000,1,"G","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"H","CU",05/22/2000,"1",3," " 
"WAZP99-0539",2000,1,"H","CL",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"H","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"H","CR",05/22/2000,"1",14," " 
"WAZP99-0539",2000,1,"H","LF",05/22/2000,"1",12," " 
"WAZP99-0539",2000,1,"H","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"I","CU",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"I","CL",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"I","CD",05/22/2000,"1",1," " 
"WAZP99-0539",2000,1,"I","CR",05/22/2000,"1",12," " 
"WAZP99-0539",2000,1,"I","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"I","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"J","CU",05/22/2000,"1",4," " 
"WAZP99-0539",2000,1,"J","CL",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"J","CD",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"J","CR",05/22/2000,"1",9," " 
"WAZP99-0539",2000,1,"J","LF",05/22/2000,"1",6," " 
"WAZP99-0539",2000,1,"J","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"K","CU",05/22/2000,"1",9," " 
"WAZP99-0539",2000,1,"K","CL",05/22/2000,"1",6," " 
"WAZP99-0539",2000,1,"K","CD",05/22/2000,"1",5," " 
"WAZP99-0539",2000,1,"K","CR",05/22/2000,"1",3," " 
"WAZP99-0539",2000,1,"K","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"K","RT",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"A","CU",05/22/2000,"1",0," " 
"WAZP99-0539",2000,1,"A","CL",05/22/2000,"1",9," " 
"WAZP99-0539",2000,1,"A","CD",05/22/2000,"1",4," " 
"WAZP99-0539",2000,1,"A","CR",05/22/2000,"1",9," " 
"WAZP99-0539",2000,1,"A","LF",05/22/2000,"1",17," " 
"WAZP99-0539",2000,1,"A","RT",05/22/2000,"1",17," " 
"WAZP99-0545",2000,1,"A","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"A","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"A","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"A","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"A","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"A","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"B","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"C","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"D","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"E","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"F","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"G","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"H","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"I","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"J","RT",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","CU",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","CL",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","CD",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","CR",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","LF",06/05/2000,"1",0," " 
"WAZP99-0545",2000,1,"K","RT",06/05/2000,"1",0," " 
"WAZP99-0551",2000,1,"A","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"A","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"A","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"A","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"A","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"A","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"B","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"C","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"D","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"E","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"F","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"G","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"H","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"I","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"J","RT",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","CU",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","CL",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","CD",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","CR",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","LF",05/24/2000,"1",17," " 
"WAZP99-0551",2000,1,"K","RT",05/24/2000,"1",17," " 
"WAZP99-0568",2000,1,"A","CU",05/20/2000,"1",3," " 
"WAZP99-0568",2000,1,"A","CL",05/20/2000,"1",9," " 
"WAZP99-0568",2000,1,"A","CD",05/20/2000,"1",1," " 
"WAZP99-0568",2000,1,"A","CR",05/20/2000,"1",9," " 
"WAZP99-0568",2000,1,"A","LF",05/20/2000,"1",12," " 
"WAZP99-0568",2000,1,"A","RT",05/20/2000,"1",16," " 
"WAZP99-0568",2000,1,"B","CU",05/20/2000,"1",8," " 
"WAZP99-0568",2000,1,"B","CL",05/20/2000,"1",7," " 
"WAZP99-0568",2000,1,"B","CD",05/20/2000,"1",4," " 
"WAZP99-0568",2000,1,"B","CR",05/20/2000,"1",15," " 
"WAZP99-0568",2000,1,"B","LF",05/20/2000,"1",9," " 
"WAZP99-0568",2000,1,"B","RT",05/20/2000,"1",16," " 
"WAZP99-0568",2000,1,"C","CU",05/20/2000,"1",3," " 
"WAZP99-0568",2000,1,"C","CL",05/20/2000,"1",8," " 
"WAZP99-0568",2000,1,"C","CD",05/20/2000,"1",9," " 
"WAZP99-0568",2000,1,"C","CR",05/20/2000,"1",14," " 
"WAZP99-0568",2000,1,"C","LF",05/20/2000,"1",13," " 
"WAZP99-0568",2000,1,"C","RT",05/20/2000,"1",16," " 
"WAZP99-0568",2000,1,"D","CU",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"D","CL",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"D","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"D","CR",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"D","LF",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"D","RT",05/20/2000,"1",13,"F2" 
"WAZP99-0568",2000,1,"E","CU",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"E","CL",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"E","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"E","CR",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"E","LF",05/20/2000,"1",1," " 
"WAZP99-0568",2000,1,"E","RT",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"F","CU",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"F","CL",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"F","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"F","CR",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"F","LF",05/20/2000,"1",7," " 
"WAZP99-0568",2000,1,"F","RT",05/20/2000,"1",3," " 
"WAZP99-0568",2000,1,"G","CU",05/20/2000,"1",2," " 
"WAZP99-0568",2000,1,"G","CL",05/20/2000,"1",3," " 
"WAZP99-0568",2000,1,"G","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"G","CR",05/20/2000,"1",2," " 
"WAZP99-0568",2000,1,"G","LF",05/20/2000,"1",8," " 
"WAZP99-0568",2000,1,"G","RT",05/20/2000,"1",16," " 
"WAZP99-0568",2000,1,"H","CU",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"H","CL",05/20/2000,"1",2," " 
"WAZP99-0568",2000,1,"H","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"H","CR",05/20/2000,"1",1," " 
"WAZP99-0568",2000,1,"H","LF",05/20/2000,"1",8," " 
"WAZP99-0568",2000,1,"H","RT",05/20/2000,"1",11," " 
"WAZP99-0568",2000,1,"I","CU",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"I","CL",05/20/2000,"1",6," " 
"WAZP99-0568",2000,1,"I","CD",05/20/2000,"1",0," " 
"WAZP99-0568",2000,1,"I","CR",05/20/2000,"1",8," " 
"WAZP99-0568",2000,1,"I","LF",05/20/2000,"1",13," " 
"WAZP99-0568",2000,1,"I","RT",05/20/2000,"1",8," " 
